client_id,age,segment,region,anciennete_mois
4882,54,Churner,Auvergne-Rhône-Alpes,77
4883,27,Standard,Hauts-de-France,91
4884,43,Low-Value,Île-de-France,74
4885,45,Standard,Occitanie,65
4886,32,Standard,Île-de-France,30
4887,28,Premium,Occitanie,87
4888,57,Premium,Île-de-France,97
4889,40,Premium,Auvergne-Rhône-Alpes,53
4890,45,Low-Value,Île-de-France,80
4891,28,Churner,Grand Est,70
4892,23,Premium,Île-de-France,83
4893,31,Premium,Autres,114
4894,36,Standard,Île-de-France,60
4895,25,Standard,Auvergne-Rhône-Alpes,88
4896,37,Low-Value,PACA,16
4897,18,Low-Value,Île-de-France,4
4898,24,Low-Value,Auvergne-Rhône-Alpes,54
4899,46,Premium,Nouvelle-Aquitaine,107
4900,45,Premium,PACA,11
4901,33,Low-Value,PACA,72
4902,25,Standard,Grand Est,73
4903,25,Churner,Auvergne-Rhône-Alpes,2
4904,33,Standard,Île-de-France,105
4905,45,Standard,PACA,9
4906,49,Standard,Île-de-France,91
4907,32,Premium,Auvergne-Rhône-Alpes,69
4908,24,Standard,Grand Est,16
4909,41,Churner,Occitanie,97
4910,28,Standard,Autres,91
4911,31,Standard,Hauts-de-France,117
4912,53,Standard,Auvergne-Rhône-Alpes,96
4913,47,Standard,Île-de-France,33
4914,39,Premium,Île-de-France,90
4915,22,Standard,Île-de-France,48
4916,40,Standard,Hauts-de-France,25
4917,50,Low-Value,PACA,31
4918,33,Low-Value,Auvergne-Rhône-Alpes,72
4919,54,Churner,Grand Est,118
4920,53,Low-Value,Autres,3
4921,57,Low-Value,Auvergne-Rhône-Alpes,33
4922,41,Low-Value,Auvergne-Rhône-Alpes,103
4923,45,Premium,Auvergne-Rhône-Alpes,86
4924,54,Standard,Île-de-France,13
4925,43,Low-Value,Hauts-de-France,34
4926,31,Churner,Autres,62
4927,32,Low-Value,Auvergne-Rhône-Alpes,43
4928,40,Standard,Île-de-France,73
4929,22,Churner,Île-de-France,101
4930,36,Low-Value,PACA,22
4931,51,Low-Value,PACA,3
4932,18,Low-Value,Nouvelle-Aquitaine,18
4933,56,Low-Value,PACA,118
4934,51,Premium,Nouvelle-Aquitaine,41
4935,32,Standard,Auvergne-Rhône-Alpes,47
4936,44,Churner,Île-de-France,65
4937,38,Standard,Nouvelle-Aquitaine,85
4938,52,Low-Value,Grand Est,60
4939,49,Standard,Autres,15
4940,21,Churner,Île-de-France,66
4941,45,Standard,Autres,76
4942,35,Standard,Île-de-France,71
4943,38,Standard,Occitanie,75
4944,29,Premium,Nouvelle-Aquitaine,66
4945,58,Low-Value,Hauts-de-France,119
4946,50,Premium,Nouvelle-Aquitaine,115
4947,29,Low-Value,Auvergne-Rhône-Alpes,59
4948,21,Standard,Île-de-France,105
4949,33,Low-Value,Île-de-France,79
4950,43,Standard,Île-de-France,43
4951,40,Standard,PACA,33
4952,53,Standard,Occitanie,83
4953,47,Premium,Auvergne-Rhône-Alpes,93
4954,49,Low-Value,Occitanie,82
4955,41,Standard,Occitanie,38
4956,21,Premium,Île-de-France,1
4957,35,Standard,Auvergne-Rhône-Alpes,77
4958,50,Premium,Autres,5
4959,37,Low-Value,PACA,55
4960,44,Standard,Île-de-France,65
4961,34,Premium,Île-de-France,91
4962,25,Standard,Île-de-France,71
4963,36,Low-Value,Auvergne-Rhône-Alpes,40
4964,41,Low-Value,Autres,53
4965,30,Premium,Occitanie,89
4966,35,Premium,Île-de-France,11
4967,26,Churner,PACA,87
4968,51,Standard,Occitanie,76
4969,34,Premium,Autres,66
4970,55,Premium,Nouvelle-Aquitaine,102
4971,56,Standard,Autres,48
4972,37,Low-Value,Grand Est,106
4973,25,Standard,Île-de-France,82
4974,18,Premium,Grand Est,101
4975,20,Standard,Île-de-France,27
4976,21,Standard,Île-de-France,62
4977,54,Low-Value,Île-de-France,37
4978,39,Standard,Autres,47
4979,42,Churner,Nouvelle-Aquitaine,20
4980,18,Standard,Auvergne-Rhône-Alpes,57
4981,23,Standard,Île-de-France,90
4982,48,Standard,Île-de-France,113
4983,41,Standard,Île-de-France,6
4984,36,Standard,Île-de-France,112
4985,44,Standard,Île-de-France,16
4986,57,Low-Value,Île-de-France,75
4987,35,Standard,Auvergne-Rhône-Alpes,70
4988,38,Standard,Occitanie,102
4989,40,Standard,Occitanie,97
4990,66,Standard,Auvergne-Rhône-Alpes,39
4991,18,Low-Value,Île-de-France,109
4992,46,Low-Value,Occitanie,106
4993,36,Standard,Hauts-de-France,64
4994,44,Low-Value,Hauts-de-France,35
4995,30,Premium,Autres,46
4996,37,Premium,Île-de-France,113
4997,46,Premium,Île-de-France,28
4998,75,Low-Value,Occitanie,72
4999,47,Standard,Île-de-France,92
5000,27,Premium,Île-de-France,98
5001,32,Standard,Auvergne-Rhône-Alpes,25
5002,32,Standard,Occitanie,3
5003,18,Standard,Hauts-de-France,113
5004,34,Standard,Île-de-France,42
5005,46,Churner,Hauts-de-France,51
5006,22,Low-Value,Auvergne-Rhône-Alpes,115
5007,50,Standard,Occitanie,73
5008,43,Low-Value,Hauts-de-France,12
5009,29,Standard,Île-de-France,42
5010,36,Premium,Auvergne-Rhône-Alpes,53
5011,57,Premium,Occitanie,81
5012,46,Low-Value,Île-de-France,32
5013,38,Standard,Autres,13
5014,35,Standard,PACA,53
5015,38,Standard,Hauts-de-France,54
5016,31,Churner,PACA,63
5017,18,Low-Value,Île-de-France,73
5018,62,Churner,Île-de-France,110
5019,39,Premium,Hauts-de-France,35
5020,42,Standard,Autres,20
5021,37,Standard,Hauts-de-France,27
5022,29,Premium,Île-de-France,80
5023,35,Standard,Grand Est,1
5024,18,Standard,Occitanie,56
5025,65,Churner,Occitanie,67
5026,23,Standard,Nouvelle-Aquitaine,115
5027,25,Standard,PACA,118
5028,32,Low-Value,Autres,85
5029,53,Low-Value,Auvergne-Rhône-Alpes,8
5030,38,Standard,Occitanie,10
5031,23,Churner,Grand Est,28
5032,53,Low-Value,Autres,99
5033,46,Standard,Grand Est,20
5034,44,Low-Value,Occitanie,107
5035,46,Low-Value,Autres,14
5036,66,Premium,Île-de-France,41
5037,64,Low-Value,Île-de-France,91
5038,29,Low-Value,Île-de-France,16
5039,57,Low-Value,Auvergne-Rhône-Alpes,22
5040,42,Standard,Hauts-de-France,17
5041,43,Premium,Auvergne-Rhône-Alpes,65
5042,18,Premium,Autres,76
5043,35,Premium,Île-de-France,77
5044,28,Churner,Grand Est,63
5045,47,Low-Value,PACA,61
5046,50,Premium,Auvergne-Rhône-Alpes,87
5047,18,Low-Value,Nouvelle-Aquitaine,1
5048,37,Standard,PACA,62
5049,51,Premium,Grand Est,45
5050,35,Standard,Hauts-de-France,46
5051,46,Standard,Autres,118
5052,42,Premium,Hauts-de-France,94
5053,42,Standard,Auvergne-Rhône-Alpes,101
5054,34,Low-Value,Hauts-de-France,102
5055,23,Standard,Occitanie,35
5056,24,Standard,Occitanie,44
5057,46,Low-Value,Auvergne-Rhône-Alpes,76
5058,38,Premium,Hauts-de-France,3
5059,36,Low-Value,Grand Est,67
5060,32,Standard,Autres,29
5061,34,Standard,Nouvelle-Aquitaine,36
5062,50,Standard,PACA,2
5063,33,Standard,Grand Est,58
5064,21,Low-Value,Hauts-de-France,61
5065,46,Standard,Auvergne-Rhône-Alpes,31
5066,35,Standard,PACA,43
5067,38,Standard,Autres,74
5068,57,Standard,Occitanie,35
5069,37,Standard,PACA,96
5070,41,Standard,Île-de-France,54
5071,23,Standard,Hauts-de-France,63
5072,35,Standard,Île-de-France,107
5073,45,Standard,Grand Est,79
5074,19,Standard,Île-de-France,103
5075,40,Low-Value,Île-de-France,113
5076,39,Low-Value,Île-de-France,13
5077,38,Churner,Nouvelle-Aquitaine,22
5078,50,Premium,Île-de-France,95
5079,42,Standard,Île-de-France,10
5080,55,Standard,Nouvelle-Aquitaine,106
5081,26,Low-Value,Occitanie,119
5082,39,Low-Value,Auvergne-Rhône-Alpes,116
5083,39,Low-Value,Île-de-France,43
5084,25,Standard,Nouvelle-Aquitaine,103
5085,49,Premium,Autres,116
5086,65,Standard,Nouvelle-Aquitaine,83
5087,37,Standard,Nouvelle-Aquitaine,101
5088,44,Premium,Occitanie,10
5089,39,Premium,Île-de-France,72
5090,29,Churner,Grand Est,57
5091,18,Churner,Île-de-France,37
5092,29,Premium,Île-de-France,31
5093,21,Low-Value,Île-de-France,28
5094,58,Churner,Grand Est,88
5095,36,Standard,Auvergne-Rhône-Alpes,69
5096,33,Standard,Hauts-de-France,87
5097,48,Churner,Île-de-France,24
5098,24,Premium,PACA,38
5099,28,Low-Value,Auvergne-Rhône-Alpes,74
5100,38,Standard,Île-de-France,92
5101,50,Standard,PACA,21
5102,44,Standard,Île-de-France,96
5103,40,Standard,Nouvelle-Aquitaine,10
5104,38,Low-Value,Auvergne-Rhône-Alpes,119
5105,42,Premium,PACA,58
5106,40,Low-Value,Hauts-de-France,43
5107,25,Low-Value,Autres,21
5108,38,Churner,PACA,20
5109,25,Low-Value,Auvergne-Rhône-Alpes,45
5110,38,Standard,Île-de-France,5
5111,32,Low-Value,Nouvelle-Aquitaine,101
5112,68,Standard,Île-de-France,67
5113,37,Standard,Île-de-France,23
5114,21,Standard,Île-de-France,99
5115,36,Standard,Occitanie,22
5116,44,Premium,Occitanie,85
5117,58,Standard,Hauts-de-France,71
5118,30,Standard,Autres,19
5119,19,Premium,Autres,110
5120,47,Premium,Auvergne-Rhône-Alpes,38
5121,21,Standard,Hauts-de-France,7
5122,32,Low-Value,Nouvelle-Aquitaine,30
5123,34,Standard,PACA,59
5124,37,Standard,PACA,104
5125,46,Premium,Île-de-France,35
5126,29,Standard,Île-de-France,117
5127,34,Low-Value,Île-de-France,72
5128,37,Premium,Île-de-France,45
5129,39,Churner,Île-de-France,49
5130,39,Churner,Auvergne-Rhône-Alpes,25
5131,43,Churner,Hauts-de-France,102
5132,48,Standard,PACA,100
5133,42,Low-Value,Île-de-France,12
5134,43,Standard,Île-de-France,50
5135,19,Low-Value,Occitanie,35
5136,38,Churner,PACA,111
5137,43,Premium,Grand Est,79
5138,46,Premium,Auvergne-Rhône-Alpes,99
5139,29,Premium,Nouvelle-Aquitaine,33
5140,30,Low-Value,Hauts-de-France,64
5141,31,Low-Value,Île-de-France,50
5142,44,Standard,Île-de-France,102
5143,50,Low-Value,Nouvelle-Aquitaine,58
5144,33,Low-Value,Autres,68
5145,48,Churner,Auvergne-Rhône-Alpes,117
5146,39,Standard,Auvergne-Rhône-Alpes,84
5147,36,Standard,Grand Est,61
5148,35,Churner,Autres,11
5149,46,Standard,PACA,37
5150,41,Standard,Nouvelle-Aquitaine,20
5151,65,Churner,Autres,108
5152,27,Low-Value,Occitanie,99
5153,44,Standard,Auvergne-Rhône-Alpes,44
5154,31,Standard,Autres,11
5155,27,Churner,Hauts-de-France,39
5156,37,Premium,Île-de-France,26
5157,39,Standard,Auvergne-Rhône-Alpes,105
5158,73,Churner,Hauts-de-France,36
5159,35,Standard,Grand Est,21
5160,24,Standard,Autres,8
5161,41,Standard,Île-de-France,71
5162,18,Standard,Grand Est,11
5163,36,Low-Value,Île-de-France,30
5164,38,Low-Value,Hauts-de-France,22
5165,47,Standard,Île-de-France,25
5166,49,Standard,Occitanie,98
5167,31,Premium,Nouvelle-Aquitaine,31
5168,36,Standard,Autres,11
5169,28,Low-Value,Occitanie,49
5170,24,Standard,PACA,104
5171,41,Low-Value,Autres,21
5172,22,Standard,Île-de-France,55
5173,33,Standard,Île-de-France,7
5174,26,Premium,Île-de-France,74
5175,44,Low-Value,Auvergne-Rhône-Alpes,101
5176,59,Standard,Auvergne-Rhône-Alpes,78
5177,22,Standard,Île-de-France,66
5178,18,Premium,Île-de-France,61
5179,36,Churner,Île-de-France,100
5180,38,Low-Value,Île-de-France,45
5181,40,Standard,Auvergne-Rhône-Alpes,6
5182,32,Standard,PACA,102
5183,35,Standard,Autres,65
5184,42,Churner,Île-de-France,99
5185,50,Low-Value,Hauts-de-France,37
5186,18,Standard,Auvergne-Rhône-Alpes,2
5187,33,Churner,Grand Est,100
5188,40,Standard,Auvergne-Rhône-Alpes,107
5189,26,Standard,Auvergne-Rhône-Alpes,85
5190,58,Low-Value,Occitanie,30
5191,30,Standard,Autres,31
5192,37,Churner,Auvergne-Rhône-Alpes,17
5193,44,Standard,Île-de-France,26
5194,30,Standard,Hauts-de-France,95
5195,18,Premium,Autres,53
5196,32,Low-Value,Grand Est,100
5197,50,Standard,Autres,39
5198,33,Premium,Île-de-France,112
5199,27,Premium,Île-de-France,53
5200,49,Standard,Grand Est,45
5201,34,Standard,Auvergne-Rhône-Alpes,1
5202,31,Premium,Nouvelle-Aquitaine,97
5203,39,Premium,Auvergne-Rhône-Alpes,63
5204,47,Premium,Île-de-France,100
5205,66,Low-Value,Autres,110
5206,47,Standard,PACA,41
5207,51,Standard,Auvergne-Rhône-Alpes,88
5208,31,Premium,Occitanie,116
5209,25,Low-Value,Nouvelle-Aquitaine,92
5210,38,Standard,Nouvelle-Aquitaine,85
5211,39,Low-Value,Autres,71
5212,25,Low-Value,Nouvelle-Aquitaine,16
5213,35,Churner,Occitanie,67
5214,42,Low-Value,Île-de-France,63
5215,42,Standard,Auvergne-Rhône-Alpes,112
5216,44,Premium,Occitanie,58
5217,41,Premium,Autres,31
5218,31,Low-Value,Autres,61
5219,31,Standard,Grand Est,20
5220,23,Low-Value,Grand Est,25
5221,59,Standard,Île-de-France,3
5222,38,Low-Value,Autres,22
5223,35,Low-Value,Autres,2
5224,26,Premium,Île-de-France,46
5225,73,Low-Value,Nouvelle-Aquitaine,53
5226,25,Standard,Auvergne-Rhône-Alpes,19
5227,32,Low-Value,PACA,101
5228,42,Churner,Île-de-France,94
5229,45,Churner,PACA,74
5230,49,Premium,Grand Est,4
5231,59,Premium,Île-de-France,28
5232,44,Low-Value,Île-de-France,3
5233,25,Low-Value,Île-de-France,96
5234,34,Premium,Grand Est,65
5235,41,Low-Value,Île-de-France,79
5236,62,Premium,Autres,13
5237,21,Standard,Occitanie,2
5238,52,Low-Value,Île-de-France,29
5239,40,Standard,Île-de-France,33
5240,48,Premium,Île-de-France,50
5241,36,Churner,Île-de-France,90
5242,27,Standard,Île-de-France,29
5243,47,Standard,Grand Est,102
5244,45,Premium,Île-de-France,94
5245,49,Premium,Île-de-France,100
5246,37,Standard,Grand Est,63
5247,30,Low-Value,Occitanie,107
5248,19,Low-Value,Île-de-France,8
5249,47,Standard,Île-de-France,82
5250,43,Low-Value,Auvergne-Rhône-Alpes,21
5251,26,Churner,Autres,77
5252,31,Standard,Auvergne-Rhône-Alpes,39
5253,32,Standard,Hauts-de-France,65
5254,20,Low-Value,PACA,96
5255,28,Standard,Nouvelle-Aquitaine,80
5256,24,Premium,Île-de-France,66
5257,33,Low-Value,Autres,97
5258,29,Low-Value,Nouvelle-Aquitaine,117
5259,18,Churner,Île-de-France,86
5260,62,Standard,PACA,85
5261,53,Low-Value,Autres,42
5262,28,Low-Value,PACA,69
5263,41,Premium,Nouvelle-Aquitaine,113
5264,43,Low-Value,Autres,1
5265,52,Standard,Île-de-France,31
5266,28,Premium,Île-de-France,2
5267,51,Low-Value,Île-de-France,69
5268,31,Standard,Île-de-France,12
5269,21,Standard,Nouvelle-Aquitaine,3
5270,46,Standard,Occitanie,55
5271,53,Premium,Auvergne-Rhône-Alpes,40
5272,69,Standard,Île-de-France,28
5273,23,Standard,Occitanie,21
5274,46,Standard,Occitanie,105
5275,33,Premium,Autres,100
5276,47,Standard,Île-de-France,61
5277,20,Low-Value,Auvergne-Rhône-Alpes,27
5278,22,Churner,Île-de-France,17
5279,28,Standard,Île-de-France,29
5280,38,Standard,Auvergne-Rhône-Alpes,104
5281,30,Standard,Grand Est,48
5282,45,Standard,Île-de-France,68
5283,50,Churner,Autres,3
5284,45,Low-Value,Hauts-de-France,87
5285,57,Standard,Île-de-France,116
5286,42,Standard,Île-de-France,2
5287,23,Standard,Île-de-France,82
5288,54,Standard,Île-de-France,91
5289,30,Standard,PACA,13
5290,48,Low-Value,Île-de-France,14
5291,56,Standard,Auvergne-Rhône-Alpes,90
5292,43,Low-Value,Hauts-de-France,13
5293,20,Churner,Hauts-de-France,86
5294,26,Premium,Autres,95
5295,53,Premium,Auvergne-Rhône-Alpes,18
5296,35,Churner,Auvergne-Rhône-Alpes,49
5297,38,Standard,Île-de-France,2
5298,47,Premium,Auvergne-Rhône-Alpes,5
5299,46,Low-Value,Grand Est,28
5300,41,Standard,Île-de-France,45
5301,35,Standard,Auvergne-Rhône-Alpes,63
5302,34,Standard,Grand Est,89
5303,48,Churner,Île-de-France,45
5304,44,Low-Value,Île-de-France,114
5305,34,Standard,Île-de-France,107
5306,50,Standard,Autres,109
5307,36,Premium,Autres,96
5308,27,Churner,Île-de-France,24
5309,28,Low-Value,PACA,21
5310,26,Standard,Autres,79
5311,34,Churner,Auvergne-Rhône-Alpes,76
5312,52,Churner,Hauts-de-France,32
5313,28,Low-Value,Île-de-France,19
5314,40,Churner,Occitanie,108
5315,30,Premium,Auvergne-Rhône-Alpes,12
5316,34,Low-Value,Occitanie,83
5317,19,Premium,Hauts-de-France,30
5318,35,Low-Value,PACA,34
5319,35,Churner,Autres,19
5320,44,Standard,Île-de-France,9
5321,40,Low-Value,Île-de-France,78
5322,23,Premium,Île-de-France,62
5323,51,Standard,Nouvelle-Aquitaine,42
5324,40,Premium,Nouvelle-Aquitaine,51
5325,40,Premium,Auvergne-Rhône-Alpes,6
5326,37,Standard,Autres,119
5327,31,Standard,PACA,15
5328,40,Standard,Île-de-France,39
5329,43,Standard,Auvergne-Rhône-Alpes,68
5330,18,Low-Value,Autres,33
5331,31,Standard,Île-de-France,117
5332,34,Premium,Nouvelle-Aquitaine,54
5333,41,Low-Value,PACA,8
5334,52,Low-Value,Île-de-France,37
5335,28,Low-Value,Grand Est,2
5336,32,Low-Value,Île-de-France,30
5337,31,Standard,Nouvelle-Aquitaine,20
5338,28,Churner,Autres,95
5339,33,Churner,Nouvelle-Aquitaine,101
5340,47,Low-Value,Autres,72
5341,25,Standard,Autres,54
5342,43,Premium,Auvergne-Rhône-Alpes,68
5343,18,Low-Value,Autres,50
5344,31,Premium,Île-de-France,48
5345,34,Premium,Auvergne-Rhône-Alpes,89
5346,58,Churner,Autres,106
5347,34,Standard,Occitanie,47
5348,18,Standard,PACA,35
5349,18,Churner,Île-de-France,92
5350,38,Low-Value,Hauts-de-France,79
5351,45,Standard,Grand Est,65
5352,42,Standard,Hauts-de-France,116
5353,40,Low-Value,Autres,43
5354,51,Low-Value,Hauts-de-France,32
5355,31,Low-Value,Auvergne-Rhône-Alpes,85
5356,48,Premium,Île-de-France,56
5357,18,Low-Value,Hauts-de-France,18
5358,27,Standard,Île-de-France,28
5359,18,Low-Value,Auvergne-Rhône-Alpes,94
5360,34,Standard,Nouvelle-Aquitaine,18
5361,37,Premium,Occitanie,72
5362,39,Standard,Île-de-France,28
5363,38,Low-Value,Autres,89
5364,26,Low-Value,Autres,119
5365,35,Standard,Occitanie,2
5366,20,Standard,Hauts-de-France,40
5367,54,Premium,Auvergne-Rhône-Alpes,119
5368,34,Standard,Île-de-France,39
5369,32,Premium,Île-de-France,112
5370,57,Low-Value,Auvergne-Rhône-Alpes,102
5371,23,Low-Value,Autres,96
5372,24,Churner,Auvergne-Rhône-Alpes,114
5373,24,Low-Value,Auvergne-Rhône-Alpes,38
5374,37,Standard,Auvergne-Rhône-Alpes,44
5375,43,Standard,Île-de-France,49
5376,46,Low-Value,PACA,104
5377,68,Standard,Auvergne-Rhône-Alpes,118
5378,18,Standard,Nouvelle-Aquitaine,107
5379,45,Standard,PACA,95
5380,31,Premium,Hauts-de-France,105
5381,30,Standard,Auvergne-Rhône-Alpes,43
5382,30,Premium,Île-de-France,80
5383,27,Premium,Autres,1
5384,58,Standard,Île-de-France,77
5385,48,Low-Value,Grand Est,38
5386,38,Standard,PACA,99
5387,54,Premium,Grand Est,3
5388,19,Standard,Autres,51
5389,22,Premium,Île-de-France,35
5390,18,Low-Value,Nouvelle-Aquitaine,70
5391,29,Low-Value,Île-de-France,34
5392,39,Premium,Auvergne-Rhône-Alpes,28
5393,39,Premium,Île-de-France,22
5394,39,Standard,Occitanie,9
5395,21,Standard,Occitanie,104
5396,47,Standard,Occitanie,117
5397,40,Standard,Île-de-France,83
5398,46,Standard,Île-de-France,4
5399,18,Churner,Auvergne-Rhône-Alpes,45
5400,41,Low-Value,Île-de-France,46
5401,23,Standard,Nouvelle-Aquitaine,37
5402,33,Low-Value,Hauts-de-France,112
5403,44,Premium,Grand Est,95
5404,39,Premium,Île-de-France,98
5405,27,Standard,Île-de-France,2
5406,38,Standard,Hauts-de-France,32
5407,19,Low-Value,Nouvelle-Aquitaine,6
5408,51,Standard,Auvergne-Rhône-Alpes,81
5409,35,Premium,PACA,35
5410,51,Low-Value,Nouvelle-Aquitaine,44
5411,31,Standard,Occitanie,119
5412,31,Low-Value,Auvergne-Rhône-Alpes,4
5413,28,Standard,Auvergne-Rhône-Alpes,100
5414,48,Premium,Autres,34
5415,29,Low-Value,Hauts-de-France,3
5416,45,Standard,Auvergne-Rhône-Alpes,11
5417,33,Standard,Autres,49
5418,18,Churner,Île-de-France,10
5419,31,Premium,Auvergne-Rhône-Alpes,72
5420,23,Standard,Autres,49
5421,38,Standard,Autres,31
5422,23,Premium,Nouvelle-Aquitaine,39
5423,49,Premium,PACA,81
5424,36,Premium,Auvergne-Rhône-Alpes,14
5425,35,Standard,Nouvelle-Aquitaine,52
5426,45,Standard,Hauts-de-France,118
5427,49,Low-Value,Auvergne-Rhône-Alpes,110
5428,37,Standard,PACA,69
5429,28,Low-Value,Auvergne-Rhône-Alpes,16
5430,18,Standard,Île-de-France,51
5431,29,Premium,Île-de-France,112
5432,30,Standard,Autres,25
5433,39,Low-Value,PACA,9
5434,33,Premium,Autres,59
5435,46,Standard,Autres,56
5436,30,Premium,Île-de-France,111
5437,37,Standard,Île-de-France,24
5438,52,Churner,Auvergne-Rhône-Alpes,27
5439,42,Standard,Île-de-France,94
5440,37,Standard,Île-de-France,51
5441,30,Standard,Autres,69
5442,30,Churner,Autres,30
5443,27,Low-Value,Île-de-France,56
5444,31,Premium,Nouvelle-Aquitaine,90
5445,47,Premium,Autres,113
5446,35,Standard,Occitanie,30
5447,21,Standard,Occitanie,9
5448,59,Standard,Auvergne-Rhône-Alpes,6
5449,41,Low-Value,Île-de-France,54
5450,21,Standard,Île-de-France,59
5451,32,Standard,Autres,98
5452,39,Standard,Île-de-France,54
5453,58,Churner,Île-de-France,8
5454,24,Standard,Île-de-France,20
5455,49,Low-Value,Auvergne-Rhône-Alpes,17
5456,54,Premium,Hauts-de-France,17
5457,30,Premium,Occitanie,15
5458,34,Churner,Île-de-France,33
5459,25,Low-Value,Nouvelle-Aquitaine,44
5460,35,Standard,Auvergne-Rhône-Alpes,87
5461,37,Standard,Île-de-France,37
5462,45,Premium,Hauts-de-France,42
5463,51,Standard,Autres,60
5464,29,Standard,Hauts-de-France,62
5465,18,Standard,Île-de-France,109
5466,37,Premium,Hauts-de-France,5
5467,41,Standard,Île-de-France,26
5468,40,Standard,Occitanie,77
5469,34,Churner,Autres,117
5470,39,Standard,Autres,88
5471,56,Standard,Autres,53
5472,42,Low-Value,Auvergne-Rhône-Alpes,75
5473,33,Standard,Hauts-de-France,97
5474,31,Standard,Île-de-France,11
5475,35,Standard,Autres,67
5476,57,Low-Value,Nouvelle-Aquitaine,75
5477,35,Standard,Occitanie,59
5478,37,Premium,Auvergne-Rhône-Alpes,24
5479,32,Standard,Auvergne-Rhône-Alpes,87
5480,51,Standard,Auvergne-Rhône-Alpes,12
5481,61,Standard,Nouvelle-Aquitaine,49
5482,43,Standard,Grand Est,82
5483,38,Standard,Grand Est,84
5484,38,Low-Value,Auvergne-Rhône-Alpes,17
5485,18,Standard,Île-de-France,73
5486,46,Standard,Nouvelle-Aquitaine,19
5487,39,Low-Value,Île-de-France,15
5488,43,Low-Value,PACA,10
5489,29,Standard,Île-de-France,119
5490,33,Churner,Île-de-France,46
5491,33,Premium,Île-de-France,111
5492,50,Standard,Autres,30
5493,33,Premium,Autres,10
5494,62,Low-Value,Île-de-France,34
5495,43,Low-Value,Occitanie,34
5496,22,Low-Value,Grand Est,99
5497,36,Standard,Auvergne-Rhône-Alpes,64
5498,30,Low-Value,Île-de-France,45
5499,18,Standard,Auvergne-Rhône-Alpes,76
5500,57,Low-Value,Auvergne-Rhône-Alpes,106
5501,46,Premium,Île-de-France,22
5502,44,Standard,Île-de-France,95
5503,39,Churner,Autres,28
5504,21,Standard,Autres,43
5505,32,Standard,Grand Est,100
5506,48,Standard,PACA,16
5507,25,Low-Value,PACA,54
5508,18,Standard,Hauts-de-France,47
5509,35,Standard,Grand Est,2
5510,36,Premium,Île-de-France,15
5511,39,Standard,PACA,73
